timestamp,open,high,low,close,volume
2026-05-30 10:00:00,2015.81,2021.88,2015.47,2017.14,81200.292
2026-05-30 11:00:00,2017.13,2018.33,2014.38,2016.54,26552.868
2026-05-30 12:00:00,2016.54,2019.73,2016.2,2019.02,25063.543
2026-05-30 13:00:00,2019.01,2021.63,2016.16,2019.82,44693.998
2026-05-30 14:00:00,2019.81,2029.99,2019.49,2025.89,151178.81
2026-05-30 15:00:00,2025.88,2031.51,2023.39,2025.95,94178.772
2026-05-30 16:00:00,2025.95,2027.59,2023.63,2026.27,40487.362
2026-05-30 17:00:00,2026.28,2028.34,2018.13,2026.42,72753.952
2026-05-30 18:00:00,2026.41,2029.72,2023.72,2026.82,48508.469
2026-05-30 19:00:00,2026.81,2028.27,2023.74,2027.96,32054.924
2026-05-30 20:00:00,2027.97,2028.8,2025.0,2026.3,25254.14
2026-05-30 21:00:00,2026.3,2030.79,2026.3,2027.54,40078.802
2026-05-30 22:00:00,2027.55,2027.55,2019.71,2022.51,53041.207
2026-05-30 23:00:00,2022.51,2025.38,2019.24,2021.58,33895.973
2026-05-31 00:00:00,2021.59,2027.23,2019.85,2026.0,35455.023
2026-05-31 01:00:00,2026.0,2033.94,2025.78,2028.38,95610.61
2026-05-31 02:00:00,2028.38,2037.55,2026.5,2033.51,134029.023
2026-05-31 03:00:00,2033.52,2036.06,2031.22,2032.66,39717.826
2026-05-31 04:00:00,2032.66,2034.2,2030.3,2032.85,26380.815
2026-05-31 05:00:00,2032.85,2033.01,2028.2,2029.27,29475.926
2026-05-31 06:00:00,2029.27,2030.2,2027.54,2028.99,26681.749
2026-05-31 07:00:00,2028.99,2028.99,2021.53,2023.14,57455.335
2026-05-31 08:00:00,2023.14,2028.4,2022.01,2026.77,71201.95
2026-05-31 09:00:00,2026.78,2027.61,2016.9,2020.15,79978.541
2026-05-31 10:00:00,2020.14,2020.89,2014.4,2019.92,101111.86
2026-05-31 11:00:00,2019.93,2023.37,2019.92,2022.23,29643.933
2026-05-31 12:00:00,2022.22,2024.46,2018.17,2021.35,34896.372
2026-05-31 13:00:00,2021.35,2025.7,2018.6,2019.44,34689.474
2026-05-31 14:00:00,2019.43,2020.73,2004.53,2006.84,343928.846
2026-05-31 15:00:00,2006.85,2014.4,2006.22,2009.51,125030.789
2026-05-31 16:00:00,2009.5,2011.5,1996.99,2001.13,213503.715
2026-05-31 17:00:00,2001.13,2007.0,1995.42,2005.03,125542.57
2026-05-31 18:00:00,2005.04,2005.37,1998.2,1999.83,61666.589
2026-05-31 19:00:00,1999.83,2001.76,1992.84,1998.76,73884.921
2026-05-31 20:00:00,1998.76,2007.77,1998.76,2006.35,56788.629
2026-05-31 21:00:00,2006.36,2013.5,2004.1,2011.44,108295.484
2026-05-31 22:00:00,2011.43,2013.4,2003.67,2011.67,70564.259
2026-05-31 23:00:00,2011.68,2022.27,1999.05,2006.31,142053.40600000002
2026-06-01 00:00:00,2006.3,2020.9,2005.15,2014.83,141927.406
2026-06-01 01:00:00,2014.82,2016.17,1993.08,1994.02,158089.225
2026-06-01 02:00:00,1994.01,2017.46,1990.09,2010.81,188932.398
2026-06-01 03:00:00,2010.8,2017.61,2007.72,2008.48,112140.89
2026-06-01 04:00:00,2008.47,2011.38,1992.85,1998.83,176836.439
2026-06-01 05:00:00,1998.83,2000.54,1990.36,1993.61,101417.521
2026-06-01 06:00:00,1993.61,1994.38,1979.0,1987.09,257876.429
2026-06-01 07:00:00,1987.09,1989.77,1970.3,1975.46,218443.309
2026-06-01 08:00:00,1975.45,1984.51,1971.1,1983.29,192792.924
2026-06-01 09:00:00,1983.28,1989.46,1983.02,1986.94,128714.268
2026-06-01 10:00:00,1986.95,1988.2,1980.28,1983.86,92595.652
2026-06-01 11:00:00,1983.87,1986.19,1976.38,1980.73,90216.772
2026-06-01 12:00:00,1980.73,1993.59,1965.89,1988.67,394763.75
2026-06-01 13:00:00,1988.67,1989.46,1954.42,1970.61,634030.791
2026-06-01 14:00:00,1970.62,1976.79,1963.78,1967.61,298622.173
2026-06-01 15:00:00,1967.61,1979.5,1959.1,1967.6,306401.49
2026-06-01 16:00:00,1967.61,1978.08,1957.47,1977.25,243651.954
2026-06-01 17:00:00,1977.25,1996.42,1976.87,1989.86,335153.338
2026-06-01 18:00:00,1989.86,1995.0,1982.56,1991.8,114487.357
2026-06-01 19:00:00,1991.8,2008.25,1991.04,2003.92,182138.443
2026-06-01 20:00:00,2003.92,2008.25,2000.6,2005.01,104167.263
2026-06-01 21:00:00,2005.01,2009.42,1991.83,1993.86,168679.084
2026-06-01 22:00:00,1993.86,2005.49,1983.51,2003.82,176797.715
2026-06-01 23:00:00,2003.81,2008.19,1997.34,2006.0,117483.001
2026-06-02 00:00:00,2006.01,2006.44,1994.32,1995.84,86923.888
2026-06-02 01:00:00,1995.84,1998.42,1978.4,1979.3,157068.677
2026-06-02 02:00:00,1979.3,1996.56,1961.31,1996.44,446048.408
2026-06-02 03:00:00,1996.45,2004.53,1994.46,2003.32,173932.83299999998
2026-06-02 04:00:00,2003.32,2005.92,1995.08,1996.09,132819.773
2026-06-02 05:00:00,1996.09,2000.64,1983.45,1984.08,200528.667
2026-06-02 06:00:00,1984.08,1988.0,1977.07,1981.51,212027.575
2026-06-02 07:00:00,1981.52,1989.65,1972.6,1980.9,181923.624
2026-06-02 08:00:00,1980.89,1988.8,1976.05,1978.61,152282.518
2026-06-02 09:00:00,1978.61,1979.21,1965.52,1974.34,230043.066
2026-06-02 10:00:00,1974.35,1983.25,1970.76,1982.77,114063.818
2026-06-02 11:00:00,1982.77,1983.0,1974.89,1977.52,67906.452
2026-06-02 12:00:00,1977.53,1982.07,1971.6,1975.57,129998.246
2026-06-02 13:00:00,1975.56,1981.0,1968.39,1973.44,232741.509
2026-06-02 14:00:00,1973.43,1974.48,1924.0,1940.66,1084489.519
2026-06-02 15:00:00,1940.65,1940.92,1888.0,1914.11,1160396.578
2026-06-02 16:00:00,1914.11,1944.65,1908.59,1919.87,600863.473
2026-06-02 17:00:00,1919.87,1930.99,1918.6,1923.49,142677.555
2026-06-02 18:00:00,1923.5,1927.39,1902.5,1912.41,206586.908
2026-06-02 19:00:00,1912.41,1917.16,1879.24,1911.4,474285.861
2026-06-02 20:00:00,1911.4,1918.0,1894.35,1905.57,307483.696
2026-06-02 21:00:00,1905.58,1910.66,1896.13,1899.53,137521.716
2026-06-02 22:00:00,1899.53,1909.0,1860.0,1867.81,671533.051
2026-06-02 23:00:00,1867.82,1872.91,1837.01,1858.96,688739.089
2026-06-03 00:00:00,1858.96,1873.72,1853.55,1866.42,280207.902
2026-06-03 01:00:00,1866.41,1869.23,1848.42,1863.77,220656.674
2026-06-03 02:00:00,1863.77,1864.15,1850.34,1853.42,163192.396
2026-06-03 03:00:00,1853.41,1856.08,1816.0,1827.22,563547.794
2026-06-03 04:00:00,1827.22,1851.53,1826.85,1850.3,336867.722
2026-06-03 05:00:00,1850.3,1875.88,1849.19,1872.66,437614.011
2026-06-03 06:00:00,1872.66,1883.64,1869.1,1871.02,410344.846
2026-06-03 07:00:00,1871.02,1879.54,1866.91,1877.56,142349.993
2026-06-03 08:00:00,1877.55,1882.87,1872.6,1879.34,204233.729
2026-06-03 09:00:00,1879.34,1886.28,1869.21,1875.51,259223.994
2026-06-03 10:00:00,1875.52,1892.39,1874.18,1884.03,173583.988
2026-06-03 11:00:00,1884.03,1887.81,1875.7,1877.6,105127.214
2026-06-03 12:00:00,1877.61,1879.62,1867.3,1875.82,186586.358
2026-06-03 13:00:00,1875.82,1879.15,1860.44,1866.78,269447.59500000003
2026-06-03 14:00:00,1866.77,1868.0,1851.68,1857.96,264538.162
2026-06-03 15:00:00,1857.95,1859.21,1835.17,1835.99,359153.209
2026-06-03 16:00:00,1835.99,1843.26,1810.09,1831.77,726693.274
2026-06-03 17:00:00,1831.78,1838.6,1817.02,1827.4,249582.928
2026-06-03 18:00:00,1827.41,1833.76,1820.63,1831.65,123768.649
2026-06-03 19:00:00,1831.66,1833.06,1794.2,1802.41,448916.17
2026-06-03 20:00:00,1802.42,1812.6,1767.71,1780.43,554469.094
2026-06-03 21:00:00,1780.44,1849.88,1776.6,1849.64,555763.393
2026-06-03 22:00:00,1849.63,1851.58,1822.22,1828.45,318429.757
2026-06-03 23:00:00,1828.44,1830.27,1811.7,1812.46,249746.131
2026-06-04 00:00:00,1812.45,1819.9,1781.5,1793.15,589680.654
2026-06-04 01:00:00,1793.16,1800.63,1754.16,1759.18,638266.843
2026-06-04 02:00:00,1759.17,1778.0,1712.52,1766.11,945659.172
2026-06-04 03:00:00,1766.11,1812.0,1765.75,1808.5,516669.984
2026-06-04 04:00:00,1808.5,1817.3,1801.55,1804.63,245324.582
2026-06-04 05:00:00,1804.64,1804.64,1779.58,1783.37,348072.528
2026-06-04 06:00:00,1783.37,1801.44,1781.26,1789.28,227980.744
2026-06-04 07:00:00,1789.28,1789.9,1772.29,1776.45,264216.879
2026-06-04 08:00:00,1776.45,1782.63,1762.86,1772.66,300153.106
2026-06-04 09:00:00,1772.66,1773.4,1743.59,1765.87,464536.516
2026-06-04 10:00:00,1765.88,1766.49,1728.88,1736.12,583344.038
2026-06-04 11:00:00,1736.12,1754.18,1731.58,1750.67,331152.597
2026-06-04 12:00:00,1750.67,1782.45,1743.27,1777.51,477968.594
2026-06-04 13:00:00,1777.5,1789.52,1754.28,1784.91,489587.069
2026-06-04 14:00:00,1784.9,1793.66,1765.21,1773.67,324684.117
2026-06-04 15:00:00,1773.66,1790.63,1769.54,1775.9,233724.355
2026-06-04 16:00:00,1775.9,1780.79,1765.02,1771.45,161411.916
2026-06-04 17:00:00,1771.44,1775.49,1752.66,1767.05,282871.819
2026-06-04 18:00:00,1767.04,1783.03,1759.0,1775.33,205558.492
2026-06-04 19:00:00,1775.33,1787.38,1770.1,1776.24,154558.676
2026-06-04 20:00:00,1776.23,1776.7,1763.48,1774.09,137889.657
2026-06-04 21:00:00,1774.08,1782.29,1755.72,1760.17,150879.514
2026-06-04 22:00:00,1760.17,1769.63,1751.6,1767.7,187857.594
2026-06-04 23:00:00,1767.7,1776.22,1756.44,1769.86,141817.927
2026-06-05 00:00:00,1769.85,1774.34,1757.56,1758.53,163445.902
2026-06-05 01:00:00,1758.52,1763.6,1745.43,1752.47,221743.078
2026-06-05 02:00:00,1752.48,1754.18,1726.45,1729.52,409119.458
2026-06-05 03:00:00,1729.52,1738.98,1721.26,1729.05,286470.823
2026-06-05 04:00:00,1729.05,1745.67,1717.58,1743.67,476289.76
2026-06-05 05:00:00,1743.67,1747.0,1680.1,1683.37,953447.789
2026-06-05 06:00:00,1683.36,1688.61,1622.31,1655.46,1566842.512
2026-06-05 07:00:00,1655.46,1679.34,1632.26,1678.28,699998.417
2026-06-05 08:00:00,1678.29,1678.63,1658.35,1663.02,286917.537
2026-06-05 09:00:00,1663.02,1689.23,1661.75,1681.88,335921.888
2026-06-05 10:00:00,1681.88,1684.29,1671.15,1676.03,203928.897
2026-06-05 11:00:00,1676.03,1680.88,1662.06,1662.39,259455.376
2026-06-05 12:00:00,1662.39,1670.71,1645.01,1656.32,484448.506
2026-06-05 13:00:00,1656.31,1677.0,1611.51,1614.19,820357.9990000001
2026-06-05 14:00:00,1614.19,1623.88,1590.69,1599.86,1219821.426
2026-06-05 15:00:00,1599.86,1603.77,1571.21,1582.2,951084.293
2026-06-05 16:00:00,1582.2,1612.0,1546.0,1607.65,1563781.094
2026-06-05 17:00:00,1607.65,1612.14,1586.67,1593.22,355163.07
2026-06-05 18:00:00,1593.22,1597.98,1544.11,1551.98,717803.345
2026-06-05 19:00:00,1551.99,1579.69,1538.13,1573.01,706886.191
2026-06-05 20:00:00,1573.03,1607.44,1556.11,1602.4,601484.189
2026-06-05 21:00:00,1602.39,1618.85,1601.46,1608.92,310328.234
2026-06-05 22:00:00,1608.92,1609.45,1587.94,1596.57,314244.494
2026-06-05 23:00:00,1596.57,1603.3,1559.58,1582.35,409854.313
2026-06-06 00:00:00,1582.35,1600.56,1581.35,1592.1,224645.255
2026-06-06 01:00:00,1592.1,1595.77,1577.05,1582.13,148346.954
2026-06-06 02:00:00,1582.13,1584.68,1565.44,1575.13,208815.625
2026-06-06 03:00:00,1575.14,1575.76,1554.0,1562.32,235759.786
2026-06-06 04:00:00,1562.33,1568.67,1508.29,1521.55,875999.707
2026-06-06 05:00:00,1521.56,1568.88,1503.6,1566.09,810240.122
2026-06-06 06:00:00,1566.09,1581.43,1555.34,1559.49,447084.954
2026-06-06 07:00:00,1559.49,1579.7,1555.5,1574.54,254737.601
2026-06-06 08:00:00,1574.54,1592.8,1569.43,1581.86,270538.326
2026-06-06 09:00:00,1581.86,1587.99,1564.91,1569.97,262595.469
2026-06-06 10:00:00,1569.97,1570.0,1533.33,1547.23,576622.531
2026-06-06 11:00:00,1547.22,1566.24,1546.31,1557.73,246126.688
2026-06-06 12:00:00,1557.74,1574.99,1550.52,1570.57,343942.697
2026-06-06 13:00:00,1570.57,1572.69,1553.33,1556.51,200933.716
2026-06-06 14:00:00,1556.52,1566.34,1555.42,1557.03,147817.928
2026-06-06 15:00:00,1557.04,1565.28,1542.72,1559.71,245064.576
2026-06-06 16:00:00,1559.71,1565.05,1552.41,1562.86,165294.413
2026-06-06 17:00:00,1562.87,1565.8,1545.79,1552.56,214737.861
2026-06-06 18:00:00,1552.56,1565.31,1548.72,1555.78,167857.551
2026-06-06 19:00:00,1555.77,1562.67,1552.56,1553.71,79391.44900000001
2026-06-06 20:00:00,1553.71,1559.1,1550.07,1556.67,95608.125
2026-06-06 21:00:00,1556.67,1564.4,1556.66,1557.26,77020.394
2026-06-06 22:00:00,1557.26,1561.35,1550.56,1557.43,104264.278
2026-06-06 23:00:00,1557.44,1569.0,1555.83,1568.6,135596.791
2026-06-07 00:00:00,1568.6,1572.0,1563.0,1564.07,130142.693
2026-06-07 01:00:00,1564.08,1595.7,1563.0,1589.21,423907.445
2026-06-07 02:00:00,1589.2,1594.0,1581.17,1591.61,174174.853
2026-06-07 03:00:00,1591.62,1599.99,1588.71,1593.97,158559.07700000002
2026-06-07 04:00:00,1593.98,1598.3,1583.69,1595.92,140561.319
2026-06-07 05:00:00,1595.92,1608.8,1592.27,1602.99,272324.889
2026-06-07 06:00:00,1603.0,1622.95,1597.33,1610.48,506631.086
2026-06-07 07:00:00,1610.48,1615.94,1606.33,1614.19,193047.818
2026-06-07 08:00:00,1614.2,1642.16,1607.41,1640.65,480230.696
2026-06-07 09:00:00,1640.65,1648.0,1628.14,1632.46,315626.86600000004
2026-06-07 10:00:00,1632.46,1634.95,1623.64,1624.99,153822.633
2026-06-07 11:00:00,1624.98,1633.36,1621.66,1629.39,126974.239
2026-06-07 12:00:00,1629.39,1630.59,1605.46,1619.24,451180.384
2026-06-07 13:00:00,1619.25,1622.79,1612.68,1616.62,139852.733
2026-06-07 14:00:00,1616.62,1639.59,1615.92,1627.16,290748.007
2026-06-07 15:00:00,1627.17,1635.33,1619.86,1629.2,157777.596
2026-06-07 16:00:00,1629.19,1632.58,1622.34,1627.64,107498.724
2026-06-07 17:00:00,1627.65,1636.99,1626.59,1630.09,99275.652
2026-06-07 18:00:00,1630.08,1635.68,1627.7,1629.28,63451.94
2026-06-07 19:00:00,1629.29,1629.52,1601.99,1611.91,386227.978
2026-06-07 20:00:00,1611.9,1630.87,1608.09,1627.0,141077.998
2026-06-07 21:00:00,1627.0,1633.81,1622.47,1633.78,74368.166
2026-06-07 22:00:00,1633.78,1721.57,1628.0,1671.79,979845.761
2026-06-07 23:00:00,1671.79,1690.88,1669.92,1689.66,217898.879
2026-06-08 00:00:00,1689.66,1710.97,1682.14,1696.66,385206.743
2026-06-08 01:00:00,1696.66,1699.35,1670.14,1686.4,311619.624
2026-06-08 02:00:00,1686.4,1688.65,1676.8,1682.73,132042.404
2026-06-08 03:00:00,1682.74,1691.92,1675.82,1678.93,125343.462
2026-06-08 04:00:00,1678.93,1680.31,1655.2,1656.02,284652.358
2026-06-08 05:00:00,1656.02,1659.15,1643.65,1652.65,286802.51
2026-06-08 06:00:00,1652.65,1669.18,1651.66,1665.7,230584.34
2026-06-08 07:00:00,1665.7,1678.63,1660.7,1672.7,182106.382
2026-06-08 08:00:00,1672.71,1672.71,1657.74,1660.44,150616.496
2026-06-08 09:00:00,1660.43,1671.36,1656.07,1670.23,220162.294
2026-06-08 10:00:00,1670.23,1676.57,1662.48,1671.67,163753.034
2026-06-08 11:00:00,1671.67,1696.22,1666.85,1682.93,405912.236
2026-06-08 12:00:00,1682.93,1698.0,1664.92,1694.5,472234.119
2026-06-08 13:00:00,1694.5,1696.07,1677.54,1680.6,283763.679
2026-06-08 14:00:00,1680.6,1693.81,1675.5,1690.51,192692.73
2026-06-08 15:00:00,1690.5,1705.77,1687.38,1690.62,339672.919
